codigo_oc,nombre_oc,fecha_creacion,tipo,codigo_licitacion,estado,organismo_codigo,organismo_nombre,organismo_rut,comuna,region,proveedor_codigo,proveedor_nombre,proveedor_rut,proveedor_comuna,proveedor_region,item_correlativo,codigo_categoria,categoria,codigo_producto,producto,especificacion_comprador,cantidad,unidad,moneda,precio_neto_unitario,total_linea_derivado,total_item_reportado
1057461-444-SE24,"IC/ CANULA MAYO GUEDEL N 00, PAPEL CRONOMÉTRICO EN Z, ESTILETE DE INTUBACIÓN ENDOTRAQUEAL, SONDA FOLEY DE 3 VÍAS CALIBRE 18 FR",2024-02-27T14:53:45.423,SE,1057461-53-LE23,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,25418,INTERNATIONAL CLINICS S A,88.900.200-k,Huechuraba,Región Metropolitana de Santiago,1,42271900,"Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Productos para el manejo de la vía aérea",42271901,Cánula faríngea para vía aérea,CÁNULA MAYO GUEDEL. TAMAÑO N°00 (40 MM). CUERPO Y BOQUILLA DE POLIETILENO DE BAJA DENSIDAD (LDPE). ESTÉRIL Y LIBRE DE LÁTEX.,10.0,,CLP,250.0,2500.0,2500.0
1057461-444-SE24,"IC/ CANULA MAYO GUEDEL N 00, PAPEL CRONOMÉTRICO EN Z, ESTILETE DE INTUBACIÓN ENDOTRAQUEAL, SONDA FOLEY DE 3 VÍAS CALIBRE 18 FR",2024-02-27T14:53:45.423,SE,1057461-53-LE23,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,25418,INTERNATIONAL CLINICS S A,88.900.200-k,Huechuraba,Región Metropolitana de Santiago,2,42272000,"Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Suministros de intubación",42272004,Estiletes de intubación,ESTILETE DE INTUBACIÓN ENDOTRAQUEAL 10 FR. ESTÉRIL Y LIBRE DE LÁTEX.,20.0,,CLP,1400.0,28000.0,28000.0
1057461-444-SE24,"IC/ CANULA MAYO GUEDEL N 00, PAPEL CRONOMÉTRICO EN Z, ESTILETE DE INTUBACIÓN ENDOTRAQUEAL, SONDA FOLEY DE 3 VÍAS CALIBRE 18 FR",2024-02-27T14:53:45.423,SE,1057461-53-LE23,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,25418,INTERNATIONAL CLINICS S A,88.900.200-k,Huechuraba,Región Metropolitana de Santiago,3,42182300,Equipamiento y suministros médicos / Productos para exámenes y control de pacientes / Productos para examen neurológico,42182314,Papel de registro de EEG,PAPEL CRONOMÉTRICO EN Z 30240. 152X90X150 (EQUIVALENTE A LESSA).,50.0,,CLP,1850.0,92500.0,92500.0
1057461-444-SE24,"IC/ CANULA MAYO GUEDEL N 00, PAPEL CRONOMÉTRICO EN Z, ESTILETE DE INTUBACIÓN ENDOTRAQUEAL, SONDA FOLEY DE 3 VÍAS CALIBRE 18 FR",2024-02-27T14:53:45.423,SE,1057461-53-LE23,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,25418,INTERNATIONAL CLINICS S A,88.900.200-k,Huechuraba,Región Metropolitana de Santiago,4,42293600,"Equipamiento y suministros médicos / Productos quirúrgicos / Bougies quirúrgicos, sondas, obturadores y productos relacionados",42293603,Sondas quirúrgicas,"SONDA FOLEY DE 3 VÍAS CALIBRE 18 FR, CON BALÓN, PUNTA REDONDEADA, ESTÉRIL.",30.0,,CLP,1200.0,36000.0,36000.0
1057461-446-SE24,IE/INTEGRADOR CLASE 5,2024-02-27T15:56:37.05,SE,1057461-60-LE23,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,27380,TECNIKA S A,96.625.950-7,Pudahuel,Región Metropolitana de Santiago,1,42281800,Equipamiento y suministros médicos / Productos para la esterilización médica / Controles e indicadores de esterilización,42281808,Papeles u hojas de esterilización,"Control químico tira, caja de 100 tiras. Medidas: ancho 1,9 cm. largo 5,1 cm. Equivalente attest 3M.",1000.0,,CLP,122.0,122000.0,122000.0
1057461-448-SE24,IC/ SONDA FOLLEY 10FR,2024-02-28T09:06:14.34,SE,1057461-53-LE23,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,1520513,BIOHEIS SPA,76.532.722-9,Puente Alto,Región Metropolitana de Santiago,1,42293600,"Equipamiento y suministros médicos / Productos quirúrgicos / Bougies quirúrgicos, sondas, obturadores y productos relacionados",42293603,Sondas quirúrgicas,"SONDA FOLEY 100% SILICONADA DE 2 VÍAS, CALIBRE 10 FR CON BALÓN Y PUNTA REDONDEADA. ESTÉRIL Y LIBRE DE LÁTEX.",50.0,,CLP,2200.0,110000.0,110000.0
1057461-449-SE24,"IC/ KIT PARA REALIZACIÓN DE PAP, TUBO DE SUCCIÓN YANKAHUER N°24.",2024-02-28T09:29:32.663,SE,1057461-53-LE23,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,53512,Dolphin Medical,77.783.690-0,Las Condes,Región Metropolitana de Santiago,1,42142400,Equipamiento y suministros médicos / Suministros y productos clínicos / Productos médicos para vacío y succión,42142402,Cánulas o tubos de succión médicos o accesorios,TUBO DE SUCCIÓN YANKAHUER N°24.,100.0,,CLP,1200.0,120000.0,120000.0
1057461-449-SE24,"IC/ KIT PARA REALIZACIÓN DE PAP, TUBO DE SUCCIÓN YANKAHUER N°24.",2024-02-28T09:29:32.663,SE,1057461-53-LE23,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,53512,Dolphin Medical,77.783.690-0,Las Condes,Región Metropolitana de Santiago,2,42294000,"Equipamiento y suministros médicos / Productos quirúrgicos / Espátulas, cucharas y cucharones quirúrgicos y productos relacionados",42294002,Espátulas quirúrgicos,	KIT PARA REALIZACIÓN DE PAP: CEPILLO CITOLÓGICO + ESPÁTULA DE AYRE. ESTÉRIL | REQUIERE ENVÍO DE MUESTRA.,100.0,,CLP,200.0,20000.0,20000.0
1057461-452-SE24,IC/ MANTA ISOTERMICA ALUMINIZADA,2024-02-28T10:39:05.91,SE,1057461-53-LE23,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,35194,SERVICIO ELECTROMEDICINA LTDA.,79.774.490-5,Macul,Región Metropolitana de Santiago,1,42142100,Equipamiento y suministros médicos / Suministros y productos clínicos / Productos de terapia para frío y calor,42142119,Instrumental para hipotermia,MANTA ISOTÉRMICA ALUMINIZADA 130X210.,50.0,,CLP,1470.0,73500.0,73500.0
1057461-457-SE24,"ICP/CÁNULA ASPIRACIÓN ENDOUTERINA 4 MM, CÁNULA ASPIRACIÓN ENDOUTERINA 5 MM,KIT ASPIRADOR MANUAL ENDOUTERINO ",2024-02-28T11:48:40.937,SE,1057461-58-LE23,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,1476550,ECHODATA MEDICAL SYSTEMS CHILE S.P.A.,76.388.854-1,Providencia,Región Metropolitana de Santiago,1,42142400,Equipamiento y suministros médicos / Suministros y productos clínicos / Productos médicos para vacío y succión,42142402,Cánulas o tubos de succión médicos o accesorios,"CÁNULA ASPIRACIÓN ENDOUTERINA DIÁMETRO 4 MM, COMPATIBLE CON ASPIRADOR MANUAL ENDOUTERINO. ENVASE INDIVIDUAL ESTÉRIL RESISTENTE. | EQUIVALENTE A WOMANCARE GLOBAL.",20.0,,CLP,6500.0,130000.0,130000.0
1057461-457-SE24,"ICP/CÁNULA ASPIRACIÓN ENDOUTERINA 4 MM, CÁNULA ASPIRACIÓN ENDOUTERINA 5 MM,KIT ASPIRADOR MANUAL ENDOUTERINO ",2024-02-28T11:48:40.937,SE,1057461-58-LE23,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,1476550,ECHODATA MEDICAL SYSTEMS CHILE S.P.A.,76.388.854-1,Providencia,Región Metropolitana de Santiago,2,42142400,Equipamiento y suministros médicos / Suministros y productos clínicos / Productos médicos para vacío y succión,42142402,Cánulas o tubos de succión médicos o accesorios,"CÁNULA ASPIRACIÓN ENDOUTERINA DIÁMETRO 5 MM, COMPATIBLE CON ASPIRADOR MANUAL ENDOUTERINO. ENVASE INDIVIDUAL ESTÉRIL RESISTENTE. | EQUIVALENTE A WOMANCARE GLOBAL.",20.0,,CLP,6500.0,130000.0,130000.0
1057461-457-SE24,"ICP/CÁNULA ASPIRACIÓN ENDOUTERINA 4 MM, CÁNULA ASPIRACIÓN ENDOUTERINA 5 MM,KIT ASPIRADOR MANUAL ENDOUTERINO ",2024-02-28T11:48:40.937,SE,1057461-58-LE23,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,1476550,ECHODATA MEDICAL SYSTEMS CHILE S.P.A.,76.388.854-1,Providencia,Región Metropolitana de Santiago,3,42143100,Equipamiento y suministros médicos / Suministros y productos clínicos / Equipo y suministros de obstetricia y ginecología,42143101,Catéteres o kits intrauterinos,"	KIT ASPIRADOR MANUAL ENDOUTERINO DE PLÁSTICO GRADO MÉDICO, CAPACIDAD DE 60 CC, CON ANILLO DE SEGURIDAD, ÉMBOLO EN FORMA DE ABANICO + CÁNULAS FLEXIBLES DE DIÁMETRO DE 4 MM - 12 MM. | EQUIVALENTE A DOLPHIN, BYP MEDICAL, COOK MEDICAL. (CON ENVÍO DE MUESTRA).
Cantidad : 1",2.0,,CLP,74000.0,148000.0,148000.0
1057461-459-SE24,BE/FUNDACIÓN VIDA NUEVA MES DE DICIEMBRE 2023,2024-02-28T12:42:06.547,SE,1057461-35-LE22,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,1439170,los socios spa,65.118.503-3,Santiago,Región Metropolitana de Santiago,1,85101500,"Salud, servicios sanitarios y alimentación / Servicios para el cuidado de la salud de las personas / Ambulatorios",85101504,Servicios de hospitales psiquiátricos,"Ingresar valor diario del servicio otorgado: COMPRA CUPO DE RESIDENCIA PROTEGIDA PARA PACIENTE SALUD MENTAL HOSPITAL DE CAUQUENES.SUBIR ANEXO N°4 ""PROPUESTA ECONÓMICA"" ",31.0,,CLP,23864.0,739784.0,739784.0
1057461-460-SE24,"ICP/ CATÉTER EPIDURAL 16G, CATÉTER TROCAR TORÁCICO N – 28",2024-02-28T12:48:06.78,SE,1057461-58-LE23,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,27097,CENTRAL DE COMPRAS DEL EXTRASISTEMA S.A.,96.515.660-7,Quilicura,Región Metropolitana de Santiago,1,42142400,Equipamiento y suministros médicos / Suministros y productos clínicos / Productos médicos para vacío y succión,42142402,Cánulas o tubos de succión médicos o accesorios,CATÉTER EPIDURAL 16G. CATÉTER TRANSPARENTE CON 3 ORIFICIOS LATERALES. | EQUIVALENTE A DR. JAPAN GO.LTD.,200.0,,CLP,6800.0,1360000.0,1360000.0
1057461-460-SE24,"ICP/ CATÉTER EPIDURAL 16G, CATÉTER TROCAR TORÁCICO N – 28",2024-02-28T12:48:06.78,SE,1057461-58-LE23,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,27097,CENTRAL DE COMPRAS DEL EXTRASISTEMA S.A.,96.515.660-7,Quilicura,Región Metropolitana de Santiago,2,42142500,Equipamiento y suministros médicos / Suministros y productos clínicos / Agujas clínicas,42142502,Agujas para anestesia,	CATÉTER TROCAR TORÁCICO N – 28. | EQUIVALENTE A REDAX COVIDIEN.,20.0,,CLP,8200.0,164000.0,164000.0
1057461-461-SE24,BE/FUNDACIÓN VIDA NUEVA MES DE ENERO 2024,2024-02-28T12:56:12.343,SE,1057461-35-LE22,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,1439170,los socios spa,65.118.503-3,Santiago,Región Metropolitana de Santiago,1,85101500,"Salud, servicios sanitarios y alimentación / Servicios para el cuidado de la salud de las personas / Ambulatorios",85101504,Servicios de hospitales psiquiátricos,"Ingresar valor diario del servicio otorgado: COMPRA CUPO DE RESIDENCIA PROTEGIDA PARA PACIENTE SALUD MENTAL HOSPITAL DE CAUQUENES.SUBIR ANEXO N°4 ""PROPUESTA ECONÓMICA"" ",31.0,,CLP,23864.0,739784.0,739784.0
1057461-462-SE24,"ICP/SUTURA QUIRÚRGICA MONOSYN 4-0, SET DE CATETERIZACIÓN VENOSA CENTRAL, TROCAR PERIDUAL TUOHY DESECH. G 16 X 90 MM, SUTURA VYCRIL 3/0 CON AGUJA RB1, HEMOSTÁTICO LOCAL DE COLÁGENO ABSORBIBLE 5X8 CM",2024-02-28T12:59:32.133,SE,1057461-58-LE23,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,47740,B BRAUN MEDICAL SPA,96.756.540-7,San Bernardo,Región Metropolitana de Santiago,1,42292900,"Equipamiento y suministros médicos / Productos quirúrgicos / Instrumentos quirúrgicos para el cierre de tejidos, suturas y productos relacionados",42292904,Sutura quirúrgica o agarradores de alambre o produ,"SUTURA QUIRÚRGICA MONOSYN 4-0, MONOFILAMENTO ABSORBIBLE DE GLUCONATO TRANSPARENTE, HEBRA DE 45CM CON AGUJA 3/8 CIRCULAR DE 19MM (1.5 METRIC). | EQUIVALENTE A MONOSYN REF 2023204, AGUJA DS19, B BRAUN.",36.0,,CLP,1514.0,54504.0,54504.0
1057461-462-SE24,"ICP/SUTURA QUIRÚRGICA MONOSYN 4-0, SET DE CATETERIZACIÓN VENOSA CENTRAL, TROCAR PERIDUAL TUOHY DESECH. G 16 X 90 MM, SUTURA VYCRIL 3/0 CON AGUJA RB1, HEMOSTÁTICO LOCAL DE COLÁGENO ABSORBIBLE 5X8 CM",2024-02-28T12:59:32.133,SE,1057461-58-LE23,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,47740,B BRAUN MEDICAL SPA,96.756.540-7,San Bernardo,Región Metropolitana de Santiago,2,42292900,"Equipamiento y suministros médicos / Productos quirúrgicos / Instrumentos quirúrgicos para el cierre de tejidos, suturas y productos relacionados",42292904,Sutura quirúrgica o agarradores de alambre o produ,"SUTURA VYCRIL 3/0 CON AGUJA RB1. | EQUIVALENTE A ETHICON, B BRAUN. (REQUIERE ENVÍO DE MUESTRA",72.0,,CLP,1778.0,128016.0,128016.0
1057461-462-SE24,"ICP/SUTURA QUIRÚRGICA MONOSYN 4-0, SET DE CATETERIZACIÓN VENOSA CENTRAL, TROCAR PERIDUAL TUOHY DESECH. G 16 X 90 MM, SUTURA VYCRIL 3/0 CON AGUJA RB1, HEMOSTÁTICO LOCAL DE COLÁGENO ABSORBIBLE 5X8 CM",2024-02-28T12:59:32.133,SE,1057461-58-LE23,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,47740,B BRAUN MEDICAL SPA,96.756.540-7,San Bernardo,Región Metropolitana de Santiago,3,42142400,Equipamiento y suministros médicos / Suministros y productos clínicos / Productos médicos para vacío y succión,42142402,Cánulas o tubos de succión médicos o accesorios,TROCAR PERIDUAL TUOHY DESECH. G 16 X 90 MM. | EQUIVALENTE A DR. JAPAN GO.LTD LOT:01-098,100.0,,CLP,3350.0,335000.0,335000.0
1057461-462-SE24,"ICP/SUTURA QUIRÚRGICA MONOSYN 4-0, SET DE CATETERIZACIÓN VENOSA CENTRAL, TROCAR PERIDUAL TUOHY DESECH. G 16 X 90 MM, SUTURA VYCRIL 3/0 CON AGUJA RB1, HEMOSTÁTICO LOCAL DE COLÁGENO ABSORBIBLE 5X8 CM",2024-02-28T12:59:32.133,SE,1057461-58-LE23,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,47740,B BRAUN MEDICAL SPA,96.756.540-7,San Bernardo,Región Metropolitana de Santiago,4,42203400,"Equipamiento y suministros médicos / Productos para imágenes y de medicina nuclear / Artículos para imágenes vasculares, cardiología intervencional y laboratorio de cateterización cardiaca",42203403,Juegos o catéteres introductores vasculares interv,	SET DE CATETERIZACIÓN VENOSA CENTRAL TRIPLE LUMEN. | EQUIVALENTE A MEDCOMP REF:MC3L-8S.,20.0,,CLP,25000.0,500000.0,500000.0
1057461-462-SE24,"ICP/SUTURA QUIRÚRGICA MONOSYN 4-0, SET DE CATETERIZACIÓN VENOSA CENTRAL, TROCAR PERIDUAL TUOHY DESECH. G 16 X 90 MM, SUTURA VYCRIL 3/0 CON AGUJA RB1, HEMOSTÁTICO LOCAL DE COLÁGENO ABSORBIBLE 5X8 CM",2024-02-28T12:59:32.133,SE,1057461-58-LE23,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,47740,B BRAUN MEDICAL SPA,96.756.540-7,San Bernardo,Región Metropolitana de Santiago,5,42203400,"Equipamiento y suministros médicos / Productos para imágenes y de medicina nuclear / Artículos para imágenes vasculares, cardiología intervencional y laboratorio de cateterización cardiaca",42203403,Juegos o catéteres introductores vasculares interv,SET DE CATETERIZACIÓN VENOSA CENTRAL DOBLE LUMEN. | EQUIVALENTE A MEDCOMP.,10.0,,CLP,28000.0,280000.0,280000.0
1057461-462-SE24,"ICP/SUTURA QUIRÚRGICA MONOSYN 4-0, SET DE CATETERIZACIÓN VENOSA CENTRAL, TROCAR PERIDUAL TUOHY DESECH. G 16 X 90 MM, SUTURA VYCRIL 3/0 CON AGUJA RB1, HEMOSTÁTICO LOCAL DE COLÁGENO ABSORBIBLE 5X8 CM",2024-02-28T12:59:32.133,SE,1057461-58-LE23,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,47740,B BRAUN MEDICAL SPA,96.756.540-7,San Bernardo,Región Metropolitana de Santiago,6,42311600,Equipamiento y suministros médicos / Productos para el cuidado de heridas / Agentes hemostáticos tópicos exógenos,42311604,Hemostáticos de colágeno o colágeno microfibrilar,HEMOSTÁTICO LOCAL DE COLÁGENO ABSORBIBLE 5X8 CM. | B BRAUN REF: 1069152,60.0,,CLP,8500.0,510000.0,510000.0
1057461-470-SE24,BE/ ADQUISICIÓN DE PAN CORRIENTE CON SAL,2024-02-29T16:36:40.267,SE,1057461-51-LE23,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,44731,PANADERIA CHILENA,77.622.870-2,Cauquenes,Región del Maule ,1,50181900,"Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces",50181901,Pan fresco,"El Hospital de Cauquenes, requiere la adquisición en condiciones más convenientes de Pan corriente con sal y sin sal para el Servicio de Alimentación; lo anterior con el objeto brindar alimentación a los pacientes hospitalizados.",348.0,,CLP,1428.571,497142.708,497142.708
1057461-478-SE24,BE/ CARGA TARJETA ALIMENTACIÓN FUNCIONARIOS,2024-03-04T08:19:08.55,SE,1057461-37-LQ22,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,1265595,FDD INNOVACION & CRECIMIENTO S.A.,76.032.107-9,Lo Barnechea,Región Metropolitana de Santiago,1,93151500,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública / Administración y finanzas públicas / Administración pública",93151507,Procedimientos o servicios administrativos,PORCENTAJE DE DESCUENTO ORDEN DE COMPRA SEGÚN BASES ADMINISTRATIVAS,1727.0,,CLP,4000.0,6908000.0,6908000.0
1057461-478-SE24,BE/ CARGA TARJETA ALIMENTACIÓN FUNCIONARIOS,2024-03-04T08:19:08.55,SE,1057461-37-LQ22,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,1265595,FDD INNOVACION & CRECIMIENTO S.A.,76.032.107-9,Lo Barnechea,Región Metropolitana de Santiago,2,93151500,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública / Administración y finanzas públicas / Administración pública",93151507,Procedimientos o servicios administrativos,PORCENTAJE DE DESCUENTO ORDEN DE COMPRA SEGÚN BASES ADMINISTRATIVAS,32.0,,CLP,3200.0,102400.0,102400.0
1057461-507-SE24,BE/ SERVICIO DE ENCOMIENDA CORREOS DE CHILE,2024-03-06T08:33:41.507,SE,,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,16120,EMPRESA DE CORREOS DE CHILE,60.503.000-9,Concepción,Región del Biobío ,1,78102200,"Servicios de transporte, almacenaje y correo / Transporte de correo y carga / Servicios postales de pequeños paquetes y mensajería",78102205,Servicio de mensajería,SERVICIO DE ENCOMIENDAS CORREOS DE CHILE ACORDE A FACTURA N°2630815,1.0,,CLP,161556.0,161556.0,161556.0
1057461-69-CM24,BE/ ARTÍCULOS OFICINA STOCK BODEGA ECONOMATO SIDAPT,2024-01-09T16:57:07.363,CM,,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,1394362,SERVICIOS INTEGRADOS SIDAPT LIMITADA,76.299.358-9,,,1,0,,0,ARCHIVADOR ARTEL CARTÓN DURO OFICIO 450 HOJAS LOMO ANCHO UNIDAD REGIÓN VII,(1965656) ARCHIVADOR ARTEL CARTÓN DURO OFICIO 450 HOJAS LOMO ANCHO UNIDAD REGIÓN VII,60.0,,CLP,1554.0,93240.0,93240.0
1057461-69-CM24,BE/ ARTÍCULOS OFICINA STOCK BODEGA ECONOMATO SIDAPT,2024-01-09T16:57:07.363,CM,,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,1394362,SERVICIOS INTEGRADOS SIDAPT LIMITADA,76.299.358-9,,,2,0,,0,ARCHIVADOR ISOFIT CARTÓN DURO OFICIO 350 HOJAS LOMO ANGOSTO UNIDAD REGIÓN VII,(1968053) ARCHIVADOR ISOFIT CARTÓN DURO OFICIO 350 HOJAS LOMO ANGOSTO UNIDAD REGIÓN VII,60.0,,CLP,2113.0,126780.0,126780.0
1057461-69-CM24,BE/ ARTÍCULOS OFICINA STOCK BODEGA ECONOMATO SIDAPT,2024-01-09T16:57:07.363,CM,,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,1394362,SERVICIOS INTEGRADOS SIDAPT LIMITADA,76.299.358-9,,,3,0,,0,CORRECTOR MONAMI LAPIZ LÍQUIDO BLANCO 7 ML UNIDAD REGIÓN VII,(1982214) CORRECTOR MONAMI LAPIZ LÍQUIDO BLANCO 7 ML UNIDAD REGIÓN VII,60.0,,CLP,431.0,25860.0,25860.0
1057461-69-CM24,BE/ ARTÍCULOS OFICINA STOCK BODEGA ECONOMATO SIDAPT,2024-01-09T16:57:07.363,CM,,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,1394362,SERVICIOS INTEGRADOS SIDAPT LIMITADA,76.299.358-9,,,4,0,,0,"LÁPIZ PASTA ISOFIT PUNTA MEDIA AZUL 1,0MM 50 UNIDADES REGIÓN VII","(1996426) LÁPIZ PASTA ISOFIT PUNTA MEDIA AZUL 1,0MM 50 UNIDADES REGIÓN VII",4.0,,CLP,5161.0,20644.0,20644.0
1057461-69-CM24,BE/ ARTÍCULOS OFICINA STOCK BODEGA ECONOMATO SIDAPT,2024-01-09T16:57:07.363,CM,,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,1394362,SERVICIOS INTEGRADOS SIDAPT LIMITADA,76.299.358-9,,,5,0,,0,MARCADOR PERMANENTE ISOFIT CUERPO GRUESO PUNTA FINA REDONDA NEGRO 2MM UNIDAD REGIÓN VII,(2001135) MARCADOR PERMANENTE ISOFIT CUERPO GRUESO PUNTA FINA REDONDA NEGRO 2MM UNIDAD REGIÓN VII,60.0,,CLP,208.0,12480.0,12480.0
1057461-69-CM24,BE/ ARTÍCULOS OFICINA STOCK BODEGA ECONOMATO SIDAPT,2024-01-09T16:57:07.363,CM,,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,1394362,SERVICIOS INTEGRADOS SIDAPT LIMITADA,76.299.358-9,,,6,0,,0,PAPEL IMPRESIÓN EXCELLENT RESMA HOJA TAMAÑO CARTA COLOR BLANCO 500 HOJAS UNIDAD REGIÓN VII,(2013528) PAPEL IMPRESIÓN EXCELLENT RESMA HOJA TAMAÑO CARTA COLOR BLANCO 500 HOJAS UNIDAD REGIÓN VII,400.0,,CLP,3749.0,1499600.0,1499600.0
1057461-69-CM24,BE/ ARTÍCULOS OFICINA STOCK BODEGA ECONOMATO SIDAPT,2024-01-09T16:57:07.363,CM,,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,1394362,SERVICIOS INTEGRADOS SIDAPT LIMITADA,76.299.358-9,,,7,0,,0,PAPEL IMPRESIÓN EXCELLENT RESMA HOJA TAMAÑO OFICIO COLOR BLANCO 500 HOJAS UNIDAD REGIÓN VII,(2013545) PAPEL IMPRESIÓN EXCELLENT RESMA HOJA TAMAÑO OFICIO COLOR BLANCO 500 HOJAS UNIDAD REGIÓN VII,200.0,,CLP,4242.0,848400.0,848400.0
1057461-69-CM24,BE/ ARTÍCULOS OFICINA STOCK BODEGA ECONOMATO SIDAPT,2024-01-09T16:57:07.363,CM,,Recepción Conforme,7256,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CAUQUENES,61.606.913-6,Cauquenes,Región del Maule ,1394362,SERVICIOS INTEGRADOS SIDAPT LIMITADA,76.299.358-9,,,8,0,,0,PERFORADORA MAPED CAPACIDAD 45 HOJAS UNIDAD REGIÓN VII,(2016214) PERFORADORA MAPED CAPACIDAD 45 HOJAS UNIDAD REGIÓN VII,10.0,,CLP,6477.0,64770.0,64770.0
